NAME	DESCRIPTION	ctrl_1	ctrl_2	ctrl_3	exp_1	exp_2	exp_3
ENSMUSG00000116564		1634.36748868765	1623.78597717683	1492.04803701758	1281.36655071759	1027.691815088	1120.74621590836
ENSMUSG00000097379		157.599722123452	171.577639854458	196.214536374914	174.953937893553	149.001387824412	148.794722764231
ENSMUSG00000047786		249.046474466689	248.064057620904	284.511077743626	302.992853335203	254.834149269789	275.835831089248
ENSMUSG00000116532		0	4.13440096034839	0	0.977396301081301	0	0
ENSMUSG00000023845		7471.39423400068	8400.06915118785	8183.78128797039	7080.25880503294	7055.98160847005	6338.13310300971
ENSMUSG00000116796		0	0	0	0	2.78507266961518	0
ENSMUSG00000080316		646.93713093886	701.81456301914	683.480635039285	257.055227184382	348.134083701897	303.680457571443
ENSMUSG00000065396		0	2.0672004801742	0	0	0	0
ENSMUSG00000003665		23.3481069812521	16.5376038413936	28.6146198880084	14.6609445162195	12.5328270132683	7.83130119811744
ENSMUSG00000045551		1.94567558177101	5.16800120043549	1.63512113645762	1.9547926021626	0	0
ENSMUSG00000090957		0.972837790885505	0	5.72292397760167	2.9321889032439	4.17760900442277	4.35072288784302
ENSMUSG00000091491		0	1.0336002400871	1.63512113645762	0.977396301081301	0	0
ENSMUSG00000117099		1.94567558177101	0	0	0	0	0
ENSMUSG00000117295		1.94567558177101	2.0672004801742	2.45268170468643	0.977396301081301	9.74775434365312	9.57159035325465
ENSMUSG00000067949		0.972837790885505	0	0.81756056822881	0	0	2.61043373270581
ENSMUSG00000007564		6706.74373036467	6385.58228325809	6505.32944139664	6748.92145896638	6585.30432730509	6523.47389803182
ENSMUSG00000093429		0	0	0.81756056822881	0	1.39253633480759	0.870144577568604
ENSMUSG00000045575		0.972837790885505	1.0336002400871	0	0	0	3.48057831027442
ENSMUSG00000067942		472.799166370355	513.699319323288	531.414369348727	488.69815054065	421.938509446699	430.721565896459
ENSMUSG00000101511		0	1.0336002400871	0	0.977396301081301	0	0
ENSMUSG00000093453		0.972837790885505	1.0336002400871	0	0.977396301081301	0	0.870144577568604
ENSMUSG00000102080		0	2.0672004801742	0	0	0	0
ENSMUSG00000091550		0.972837790885505	1.0336002400871	0	0	0	0
ENSMUSG00000062743		52.5332407078172	47.5456110440065	53.1414369348727	18.5705297205447	27.8507266961518	26.9744819046267
ENSMUSG00000116633		0.972837790885505	0	2.45268170468643	0.977396301081301	0	0
ENSMUSG00000116771		0	0	0	0.977396301081301	0	0.870144577568604
ENSMUSG00000023882		46.6962139625042	52.713612244442	40.8780284114405	48.869815054065	50.1313080530732	45.2475180335674
ENSMUSG00000023892		299.634039592735	287.340866744213	270.612548083736	312.766816346016	272.937121622287	309.771469614423
ENSMUSG00000057409		91.4467523432374	98.1920228082744	76.8506934135082	53.7567965594715	72.4118894099946	70.4817107830569
ENSMUSG00000117037		7.78270232708404	2.0672004801742	12.2634085234322	17.5931334194634	8.35521800884553	1.74028915513721
ENSMUSG00000097781		10.7012156997405	9.30240216078389	6.54048454583048	1.9547926021626	6.96268167403794	8.70144577568604
ENSMUSG00000051341		588.56686348573	583.984135649211	587.826048556515	513.133058067683	458.144454151697	487.280963438418
